,value,term,classify,congoness
860,0.04958896253235355,sami,Belgrade Only,-0.016152278291155668
862,0.0495803692101738,seeking,Belgrade Only,-0.04968715874110855
864,0.04952361012854722,dangers,Belgrade Only,-0.012990941639246044
866,0.049448533619536494,turned,Congo and Belgrade,0.02557274305184036
868,0.049352568883431126,easing,Belgrade Only,-0.0
870,0.04921627908528785,ness,Belgrade Only,-0.015048697873645418
872,0.0491953669998161,rence,Belgrade Only,-0.021893404930700442
874,0.04913369895151678,hands,Congo and Belgrade,0.043294945634528084
876,0.0491312485585699,rallying,Congo and Belgrade,0.0331918106410776
878,0.04909388036721474,destiny,Congo and Belgrade,0.03978326064854355
880,0.04901289733704529,base,Congo and Belgrade,0.003523663945083178
882,0.048880868966429236,lation,Belgrade Only,-0.014735832896657185
884,0.0488302223498133,complete,Congo and Belgrade,0.09012323723909348
886,0.04880947939651534,events,Congo and Belgrade,0.13663041738471654
888,0.04880395434587891,indonesia,Belgrade Only,-0.06156320532241935
890,0.04873511078155154,puts,Belgrade Only,-0.020582173873698272
892,0.04867802006040907,studies,Belgrade Only,-0.15153079993904608
894,0.048613635039422835,corner,Congo and Belgrade,0.01830853573251737
896,0.04854471289854849,plane,Belgrade Only,-0.04439353613752674
898,0.048521851721514735,head,Belgrade Only,-0.00616486528916606
900,0.048508247107745234,continue,Belgrade Only,-0.06475352360332615
902,0.04849889718276194,dayan,Congo and Belgrade,0.014334894403207553
904,0.04849889718276194,moshe,Belgrade Only,-0.01803832129891651
906,0.048485930894082166,soleiman,Belgrade Only,-0.0
908,0.04846088293660274,efforts,Congo and Belgrade,0.021215958877074104
910,0.048416861539689236,speech,Congo and Belgrade,0.03319482732789278
912,0.04834654661399752,rule,Belgrade Only,-0.030474821714653964
914,0.04829908342784567,several,Congo and Belgrade,0.01277944874454526
916,0.04815351409551295,listen,Congo and Belgrade,0.025897103879693184
918,0.04813365846773975,repayable,Belgrade Only,-0.0
920,0.048113313854608895,factors,Congo and Belgrade,0.015590561883460443
922,0.048113313854608895,mier,Congo and Belgrade,0.022346173437143825
924,0.048112150789534736,make,Belgrade Only,-0.0036915741743848564
926,0.04809436591014852,neither,Congo and Belgrade,0.03851156662249685
928,0.04807811851909337,consisted,Belgrade Only,-0.028249044698342288
930,0.048031590660662885,plete,Belgrade Only,-0.015453840044102178
932,0.04801964250603271,engaged,Belgrade Only,-0.049471202640987776
934,0.04780506841495225,fought,Congo and Belgrade,0.056244912457093295
936,0.04779517136752549,seeing,Congo and Belgrade,0.009682918413435194
938,0.047704911994970886,discussing,Congo and Belgrade,0.023992543329131585
940,0.047702643266886974,associate,Belgrade Only,-0.0166652841432115
942,0.047702643266886974,kuwait,Belgrade Only,-0.0
944,0.047702643266886974,overseas,Congo and Belgrade,0.03187746133208946
946,0.047702643266886974,reporters,Congo and Belgrade,0.021537029675187908
948,0.047702643266886974,zaki,Belgrade Only,-0.0
950,0.047661509539099416,success,Belgrade Only,-0.0004112223097455485
952,0.04758708620590996,threaten,Congo and Belgrade,0.04712797286724238
954,0.04757661043984427,kassem,Congo and Belgrade,0.046930800194016985
956,0.047525513660634185,mament,Belgrade Only,-0.0
958,0.04743442866309825,striving,Congo and Belgrade,0.002291855396730041
960,0.04743194055811603,bilateral,Congo and Belgrade,0.01936652223932985
962,0.047394476048337145,arising,Congo and Belgrade,0.05067683528191611
964,0.047272054049455614,fifth,Belgrade Only,-0.03818955733077314
966,0.04726146386295688,benefits,Belgrade Only,-0.03699245304906011
968,0.047139235973119885,sove,Belgrade Only,-0.0
970,0.047047037463872135,practical,Congo and Belgrade,0.0002257850330019248
972,0.047034959028983137,showed,Congo and Belgrade,0.0019888970822706784
974,0.04690308343719588,january,Congo and Belgrade,0.002740681568646986
976,0.04684291128458363,logical,Belgrade Only,-0.02179935342592156
978,0.046768079882489384,supplied,Congo and Belgrade,0.002762922694700482
980,0.046736284165770366,assurance,Congo and Belgrade,0.01830853573251737
982,0.046736284165770366,ot,Belgrade Only,-0.0166652841432115
984,0.04671166246655449,sing,Belgrade Only,-0.0
986,0.04666468662483657,tory,Congo and Belgrade,0.009855707061813868
988,0.04661782098026397,gigantic,Belgrade Only,-0.0
990,0.046598875976787316,baghdad,Belgrade Only,-0.029735056666535913
992,0.046497139039897516,strengthen,Belgrade Only,-0.05066623501967575
994,0.0464922671454419,attempts,Belgrade Only,-0.030625910182819918
996,0.0464676697085426,friday,Congo and Belgrade,0.0646636100412808
998,0.04644048250784106,assistance,Congo and Belgrade,0.07682173366803062
1000,0.04641082839669793,religion,Belgrade Only,-0.023151160202781247
1002,0.04628109276074879,territory,Congo and Belgrade,0.028813084422036013
1004,0.04626756660083379,bear,Congo and Belgrade,0.03233577864170733
1006,0.04619179838166458,visit,Congo and Belgrade,0.057648024100615675
1008,0.04615285710764307,emerged,Congo and Belgrade,0.08161160705145447
1010,0.04611014658089948,ident,Congo and Belgrade,0.021926787800294896
1012,0.04609545586117128,tomorrow,Belgrade Only,-0.0
1014,0.04606863919545196,tunis,Belgrade Only,-0.0
1016,0.04599880820763228,throughout,Congo and Belgrade,0.0033093582816678124
1018,0.04596391517892318,border,Congo and Belgrade,0.05281874695997291
1020,0.0459445140930923,concern,Belgrade Only,-0.003756012148478837
1022,0.04591765580749777,sayed,Congo and Belgrade,0.02295240388121662
1024,0.04581236830760399,pronounced,Belgrade Only,-0.0
1026,0.04569549882088547,right,Belgrade Only,-0.03248819234527113
1028,0.045692807886379375,sence,Congo and Belgrade,0.037513294387418974
1030,0.04560297017658359,lies,Belgrade Only,-0.02189751915837896
1032,0.0455106939950267,assume,Congo and Belgrade,0.0028957597909730717
1034,0.045409014009704866,impression,Congo and Belgrade,0.03460324248266946
1036,0.04521200201479126,division,Belgrade Only,-0.018197805982558005
1038,0.04495326257635608,arrival,Belgrade Only,-0.04485609805482516
1040,0.0449209362086731,immediately,Congo and Belgrade,0.015230860260150544
1042,0.04488777550421147,sident,Congo and Belgrade,0.1476151716884153
1044,0.0448281522219481,chances,Congo and Belgrade,0.05084197758275962
1046,0.0448177713617506,lay,Belgrade Only,-0.021942072156309184
1048,0.0447790330661384,based,Congo and Belgrade,0.0768719166027542
1050,0.044737854047429484,coming,Belgrade Only,-0.01472170835937314
1052,0.04462809268764599,cited,Belgrade Only,-0.013908758385373324
1054,0.044561868086297036,dictated,Belgrade Only,-0.0
1056,0.044472072618443374,results,Belgrade Only,-0.09450164733186266
1058,0.044451480073087135,operating,Congo and Belgrade,0.002781474934632488
1060,0.04434480817909911,framework,Congo and Belgrade,0.002004112695680758
1062,0.04427588749102642,sembly,Congo and Belgrade,0.01551940536420271
1064,0.04408706640549993,willing,Congo and Belgrade,0.04110421405608
1066,0.043986602050743735,editor,Belgrade Only,-0.09838276107020387
1068,0.043980266642959134,run,Belgrade Only,-0.02179935342592156
1070,0.04384333515643493,error,Belgrade Only,-0.0
1072,0.04372056942261192,scheduled,Belgrade Only,-0.0
1074,0.04368447607693629,position,Belgrade Only,-0.13400735666771746
1076,0.04366903355124836,directly,Belgrade Only,-0.0
1078,0.0436686488412941,harmful,Congo and Belgrade,0.02995901571096614
1080,0.043460623344343606,nearer,Congo and Belgrade,0.04366301143232516
1082,0.043405616145911916,sukarno,Belgrade Only,-0.07179244651084883
1084,0.043363445735054455,love,Congo and Belgrade,0.033017906200084546
1086,0.043338064278232606,beirut,Belgrade Only,-0.0073872617329637045
1088,0.043338064278232606,correspondents,Belgrade Only,-0.0
1090,0.043332480521697435,japanese,Congo and Belgrade,0.0739033840107458
1092,0.04330007267022231,reviewing,Belgrade Only,-0.02469945396714226
1094,0.0431402267067656,claration,Congo and Belgrade,0.020745558866774358
1096,0.0431402267067656,condemn,Congo and Belgrade,0.04072854503434471
1098,0.0431402267067656,declare,Congo and Belgrade,0.015825494620480822
1100,0.0431402267067656,freely,Congo and Belgrade,0.02969116439184173
1102,0.0431402267067656,solemnly,Belgrade Only,-0.0
1104,0.04312202647797748,common,Congo and Belgrade,0.16526338670325372
1106,0.043115278140783114,action,Congo and Belgrade,0.047389970584656174
1108,0.04305742846710888,expressing,Congo and Belgrade,0.05500693936680789
1110,0.04305742846710888,possibility,Congo and Belgrade,0.016656030021470494
1112,0.043035171103844375,prominent,Congo and Belgrade,0.007702974277700694
1114,0.042891126173714864,constant,Belgrade Only,-0.07645690974879307
1116,0.042880137448298085,tical,Congo and Belgrade,0.03633556832295989
1118,0.04272497383196264,aware,Belgrade Only,-0.0069037162429672816
1120,0.042607794623636494,ple,Congo and Belgrade,0.02729605459875611
1122,0.042579695163539336,ensure,Belgrade Only,-0.007878138661146002
1124,0.042480577424019485,feb,Belgrade Only,-0.0
1126,0.042480577424019485,identity,Congo and Belgrade,0.02089467164073908
1128,0.042464683846995206,danger,Congo and Belgrade,0.04196446459642112
1130,0.04240932593330742,order,Congo and Belgrade,0.1133486937391679
1132,0.04238351181618785,extension,Congo and Belgrade,0.006270144146388955
1134,0.04238351181618785,pursued,Belgrade Only,-0.0
1136,0.042355931137114736,task,Congo and Belgrade,0.05230005800397501
1138,0.04232846729018041,quoted,Belgrade Only,-0.0
1140,0.042074982925818766,street,Belgrade Only,-0.1882413782842495
1142,0.042056973050043786,mittee,Belgrade Only,-0.0
1144,0.04201493564511607,inevitable,Belgrade Only,-0.004212683956220706
1146,0.04197266666297851,journalist,Belgrade Only,-0.03287018126899089
1148,0.041839678459761664,perialist,Congo and Belgrade,0.0956010125732003
1150,0.04174230948553279,ethiopia,Belgrade Only,-0.0038678614156744773
1152,0.04165657611806835,stations,Belgrade Only,-0.01520195358899645
1154,0.041543243660168316,blems,Congo and Belgrade,0.0002257850330019248
1156,0.041543243660168316,domain,Congo and Belgrade,0.06486531080466887
1158,0.04146352753779916,behind,Congo and Belgrade,0.07311140515955279
1160,0.0412099527363172,inspite,Belgrade Only,-0.0
1162,0.04112920750652865,included,Congo and Belgrade,0.052660424434092565
1164,0.040877104932751006,continent,Congo and Belgrade,0.39115468302749795
1166,0.040785166121237316,condemning,Belgrade Only,-0.0
1168,0.040785166121237316,deeds,Congo and Belgrade,0.021537029675187908
1170,0.040785166121237316,deter,Congo and Belgrade,0.027903280632982214
1172,0.040785166121237316,formulation,Belgrade Only,-0.03262728359976831
1174,0.040785166121237316,interpreted,Belgrade Only,-0.0
1176,0.040785166121237316,mination,Congo and Belgrade,0.01344230557292334
1178,0.040785166121237316,sed,Belgrade Only,-0.03217081728388708
1180,0.040785166121237316,snow,Belgrade Only,-0.0
1182,0.040785166121237316,thinks,Belgrade Only,-0.0
1184,0.040785166121237316,useless,Belgrade Only,-0.0
1186,0.040785166121237316,usurpation,Congo and Belgrade,0.056758242360886085
1188,0.040774609686185036,disposal,Congo and Belgrade,0.10304620132365533
1190,0.040754454820937897,usa,Congo and Belgrade,0.06718984912197698
1192,0.04068802453569695,look,Congo and Belgrade,0.011286347170423587
1194,0.040611808267030834,sibility,Belgrade Only,-0.0
1196,0.0406065681923008,presented,Belgrade Only,-0.02057215487767947
1198,0.04043472866089247,complains,Belgrade Only,-0.025095395952574817
1200,0.04043472866089247,emerges,Belgrade Only,-0.0
1202,0.040419262100909265,outstanding,Belgrade Only,-0.03727747301083256
1204,0.04041269255967415,brothers,Congo and Belgrade,0.03812931768218476
1206,0.040397100519349,review,Congo and Belgrade,0.00802619003253545
1208,0.040389138114698415,measures,Belgrade Only,-0.029898056295576937
1210,0.04032588848026656,today,Congo and Belgrade,0.12643134070238685
1212,0.040301378368599386,eve,Congo and Belgrade,0.02585231771078432
1214,0.040297903719405434,europe,Congo and Belgrade,0.057294535230411676
1216,0.04027947166473442,recognised,Congo and Belgrade,0.02831921489644848
1218,0.0401643698090632,interview,Congo and Belgrade,0.018986511895023303
1220,0.0401590710884346,held,Belgrade Only,-0.08992664402401775
1222,0.040108506046275264,charter,Congo and Belgrade,0.09236490254610023
1224,0.04007222987651768,february,Congo and Belgrade,0.02452968636653256
1226,0.03994514924372685,path,Congo and Belgrade,0.022882799447913826
1228,0.03991184287780933,consequences,Congo and Belgrade,0.006025262984324607
1230,0.03987442500733874,greeted,Belgrade Only,-0.0
1232,0.03974443537044944,preamble,Belgrade Only,-0.017888614610235845
1234,0.03969913098479266,member,Congo and Belgrade,0.0019957598941566486
1236,0.039402917922966935,ministry,Belgrade Only,-0.07866205348055827
1238,0.0393255251693472,road,Belgrade Only,-0.020628590117135037
1240,0.03917866862184668,democratic,Belgrade Only,-0.15691162938397393
1242,0.0390915251083949,intervention,Congo and Belgrade,0.0642780535074417
1244,0.03896252547619415,restored,Congo and Belgrade,0.009716115729892241
1246,0.03888977539026809,exerted,Belgrade Only,-0.0034452392917307443
1248,0.038832417575052736,grave,Belgrade Only,-0.0398019954965789
1250,0.038828791935467455,inspection,Congo and Belgrade,0.019645015072689277
1252,0.03876226941962085,tourism,Belgrade Only,-0.014489588526645768
1254,0.038613863164280685,unconditional,Congo and Belgrade,0.0219829397603162
1256,0.03849757961510564,agreed,Congo and Belgrade,0.024192284352972937
1258,0.03835593954780906,harm,Belgrade Only,-0.0070422854426442204
1260,0.0382803669602768,complaint,Belgrade Only,-0.0
1262,0.038200690300581215,third,Belgrade Only,-0.04925682417485722
1264,0.03818676158310769,effects,Belgrade Only,-0.04802883275665088
1266,0.0381096243205993,arisen,Belgrade Only,-0.0
1268,0.0381096243205993,artist,Belgrade Only,-0.0
1270,0.0381096243205993,bears,Congo and Belgrade,0.0331918106410776
1272,0.038089306367977464,ally,Belgrade Only,-0.03229165072902777
1274,0.038089306367977464,motive,Congo and Belgrade,0.05031279325772633
1276,0.038028395457677416,secure,Congo and Belgrade,0.054250454034747056
1278,0.03784397505996656,faced,Belgrade Only,-0.011363607740093656
1280,0.037803259765672816,need,Congo and Belgrade,0.05120502871684756
1282,0.0376689669745242,participate,Belgrade Only,-0.035899265723869256
1284,0.03757475383698772,concessions,Belgrade Only,-0.04494719811660383
1286,0.03757475383698772,denouncing,Belgrade Only,-0.019069331135655183
1288,0.03757475383698772,fighters,Belgrade Only,-0.01781010390930532
1290,0.03757475383698772,supports,Congo and Belgrade,0.016615514813808532
1292,0.03757475383698772,weakness,Congo and Belgrade,0.05004412046532849
1294,0.03756156393905001,brings,Congo and Belgrade,0.028199371495622943
1296,0.03754645147860205,late,Belgrade Only,-0.030088730459972717
1298,0.03753577857527199,racial,Congo and Belgrade,0.05551715832873901
1300,0.03742058404906564,broadcasting,Congo and Belgrade,0.048648267232512934
1302,0.03731805447021107,nomic,Belgrade Only,-0.008905309809607865
1304,0.0372519011294966,credits,Belgrade Only,-0.018197763559218032
1306,0.0372519011294966,intellectual,Belgrade Only,-0.025932009645012244
1308,0.0372519011294966,ivory,Congo and Belgrade,0.06597630265468565
1310,0.0372519011294966,salah,Belgrade Only,-0.012852267873042257
1312,0.0372519011294966,threatens,Congo and Belgrade,0.05852790027140741
1314,0.03722345463728645,gerian,Belgrade Only,-0.06682389748839576
1316,0.037177687015904265,problem,Congo and Belgrade,0.08341309233017673
1318,0.03706026264187455,control,Congo and Belgrade,0.03207625191181465
1320,0.03701024643222011,cyprus,Congo and Belgrade,0.09206010796430572
1322,0.03700585662891594,noted,Congo and Belgrade,0.018875584529193683
1324,0.036995000822943,collaboration,Belgrade Only,-0.06501383728763728
1326,0.036995000822943,ficulties,Belgrade Only,-0.0
1328,0.036995000822943,imam,Belgrade Only,-0.021479819769320826
1330,0.036995000822943,immune,Belgrade Only,-0.0
1332,0.036995000822943,outline,Congo and Belgrade,0.02995901571096614
